"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Answer.asian_victim","Answer.country","Answer.incident_type","Answer.offender_race","Answer.state","Answer.town","Answer.year","Approve","Reject"
"3X55NP42FV2OEJWC5ZMB88108I63PA","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3OS46CRSLNL326EK0FY9ANYPTQ6V6G","A24JKHC4HTY6CD","Submitted","Wed May 05 12:39:39 PDT 2021","Wed May 05 12:47:38 PDT 2021","Mon May 10 12:47:38 PDT 2021","","","","479","100% (2/2)","100% (1/1)","0% (0/0)","https://abc7news.com/lin-leong-connie-ho-san-francisco-chinatown/736711/","true","United States of America","specific incident","unknown","NC","SAN FRANCISCO","2015"
"3X55NP42FV2OEJWC5ZMB88108I63PA","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3R6BYFZZPFYRPOCQ1N2VSE8N20YXF5","A1B2UZIOR2IBOF","Submitted","Wed May 05 14:58:11 PDT 2021","Wed May 05 14:59:40 PDT 2021","Mon May 10 14:59:40 PDT 2021","","","","89","0% (0/0)","0% (0/0)","0% (0/0)","https://abc7news.com/lin-leong-connie-ho-san-francisco-chinatown/736711/","true","United States of America","specific incident","unknown","CA","San Francisco","2015"
"3W0KKJIASYV94P524OCZ38NCUUS8K6","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3K2755HG50PDRI79AN1JY75VMIBFDA","A2GERXCW2OSMS7","Submitted","Wed May 05 13:31:03 PDT 2021","Wed May 05 13:32:40 PDT 2021","Mon May 10 13:32:40 PDT 2021","","","","97","0% (0/0)","0% (0/0)","0% (0/0)","https://abcnews.go.com/blogs/headlines/2013/02/duke-students-protest-racist-rager-frat-party","true","United States of America","specific incident","unknown","unknown","unknown","2013"
"3W0KKJIASYV94P524OCZ38NCUUS8K6","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3LYA37P8IY9VS713X21AJU90RTXKBR","A21Y3W97ZMFSU1","Submitted","Wed May 05 15:26:22 PDT 2021","Wed May 05 15:27:12 PDT 2021","Mon May 10 15:27:12 PDT 2021","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","https://abcnews.go.com/blogs/headlines/2013/02/duke-students-protest-racist-rager-frat-party","unknown","unknown","neither","unknown","unknown","unknown","unknown"
"3W0KKJIASYV94P524OCZ38NCUUS8K6","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3VSOLARPKJV68GEZECVFB2X8S7893V","A21F3JVYYDOQ7W","Submitted","Wed May 05 15:25:41 PDT 2021","Wed May 05 15:29:50 PDT 2021","Mon May 10 15:29:50 PDT 2021","","","","249","0% (0/0)","0% (0/0)","0% (0/0)","https://abcnews.go.com/blogs/headlines/2013/02/duke-students-protest-racist-rager-frat-party","false","United States of America","neither","unknown","NC","Durham","2013"
"3BKZLF9916LAUYUFUXUQY7NNMFMYQ1","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","33LK57MYL1RPYOHR8PQFWY7DZQDZSA","A1OPGBPQHA16EY","Submitted","Wed May 05 13:20:14 PDT 2021","Wed May 05 13:33:55 PDT 2021","Mon May 10 13:33:55 PDT 2021","","","","821","0% (0/0)","0% (0/0)","0% (0/0)","https://around.uoregon.edu/content/article-movie-stereotypes-shouldnt-be-taken-seriously","true","unknown","discusses hate","unknown","unknown","unknown","unknown"
"3BKZLF9916LAUYUFUXUQY7NNMFMYQ1","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3EG49X3512YV6VJF0UZRY8VA914X6B","A33NRKW19AWXM2","Submitted","Wed May 05 15:46:19 PDT 2021","Wed May 05 15:47:59 PDT 2021","Mon May 10 15:47:59 PDT 2021","","","","100","0% (0/0)","0% (0/0)","0% (0/0)","https://around.uoregon.edu/content/article-movie-stereotypes-shouldnt-be-taken-seriously","true","United States of America","discusses hate","unknown","unknown","unknown","2018"
"3BKZLF9916LAUYUFUXUQY7NNMFMYQ1","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3WT783CTPJ3D99PF5PKCVBWSMK1CBJ","A2WQUSBJSFK3UD","Submitted","Wed May 05 12:36:33 PDT 2021","Wed May 05 12:43:59 PDT 2021","Mon May 10 12:43:59 PDT 2021","","","","446","0% (0/0)","0% (0/0)","0% (0/0)","https://around.uoregon.edu/content/article-movie-stereotypes-shouldnt-be-taken-seriously","true","unknown","discusses hate","unknown","unknown","Unknown","unknown"
"3KL228NDN28OX4BKNMONVL4AID5GKU","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3DI28L7YXI0RT9R1ZJXIFNJMLKQ1EL","A1B2UZIOR2IBOF","Submitted","Wed May 05 12:57:31 PDT 2021","Wed May 05 13:01:26 PDT 2021","Mon May 10 13:01:26 PDT 2021","","","","235","0% (0/0)","0% (0/0)","0% (0/0)","https://bc.ctvnews.ca/alarming-disturbing-and-despicable-local-chinese-community-leader-condemns-attack-on-92-year-old-man-1.4910708?cache=%2F7.353992%2F7.325899","true","Canada","specific incident","unknown","not_us","Vancouver","2020"
"3KL228NDN28OX4BKNMONVL4AID5GKU","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3I3WADAZ9YQCTI59UK2QNPQH120O5T","AG84LFU7TMBF1","Submitted","Wed May 05 12:57:15 PDT 2021","Wed May 05 12:59:26 PDT 2021","Mon May 10 12:59:26 PDT 2021","","","","131","0% (0/0)","0% (0/0)","0% (0/0)","https://bc.ctvnews.ca/alarming-disturbing-and-despicable-local-chinese-community-leader-condemns-attack-on-92-year-old-man-1.4910708?cache=%2F7.353992%2F7.325899","true","Canada","specific incident","white","not_us","Vancouver","2020"
"3KL228NDN28OX4BKNMONVL4AID5GKU","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3VE8AYVF8UJ1ANBITFQ3CFRUBR9F8Z","A3UE88R27SE9DR","Submitted","Wed May 05 12:45:48 PDT 2021","Wed May 05 12:46:37 PDT 2021","Mon May 10 12:46:37 PDT 2021","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","https://bc.ctvnews.ca/alarming-disturbing-and-despicable-local-chinese-community-leader-condemns-attack-on-92-year-old-man-1.4910708?cache=%2F7.353992%2F7.325899","true","Canada","specific incident","white","not_us","Vancouver","2020"
"3PKVGQTFJO6A6Z9F7CJQ3XXSI1OYR2","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3EICBYG64CIJRSNRTHXTTZF5UPVCJP","A21Y3W97ZMFSU1","Submitted","Wed May 05 15:15:35 PDT 2021","Wed May 05 15:16:13 PDT 2021","Mon May 10 15:16:13 PDT 2021","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","https://english.alarabiya.net/articles/2011%2F11%2F15%2F177276","false","United States of America","neither","unknown","unknown","unknown","2010"
"3PKVGQTFJO6A6Z9F7CJQ3XXSI1OYR2","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3VELCLL3GS5JZNRXUUHOX54MXL91F7","A1BEMZQEQ2ILZK","Submitted","Wed May 05 13:36:23 PDT 2021","Wed May 05 13:37:16 PDT 2021","Mon May 10 13:37:16 PDT 2021","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","https://english.alarabiya.net/articles/2011%2F11%2F15%2F177276","true","United States of America","discusses hate","unknown","unknown","Unkown","unknown"
"3PKVGQTFJO6A6Z9F7CJQ3XXSI1OYR2","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:12 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:12 PDT 2021","","","3ZSY5X72N5X1Y537RRFTQQVDTK8ROT","ALNU0J0UM8VFU","Submitted","Wed May 05 15:20:38 PDT 2021","Wed May 05 15:22:56 PDT 2021","Mon May 10 15:22:56 PDT 2021","","","","138","0% (0/0)","0% (0/0)","0% (0/0)","https://english.alarabiya.net/articles/2011%2F11%2F15%2F177276","false","United States of America","neither","unknown","unknown","unknown","2010"
"3P4C70TRNY3ZHAT28M0OALHP7DAGLX","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3EJPLAJKEU2KBQJU1CNCVTBLH1K6ZZ","A21F3JVYYDOQ7W","Submitted","Wed May 05 13:48:39 PDT 2021","Wed May 05 13:52:12 PDT 2021","Mon May 10 13:52:12 PDT 2021","","","","213","0% (0/0)","0% (0/0)","0% (0/0)","https://globalnews.ca/news/6887720/man-arrested-violent-skytrain-attack/","false","United States of America","neither","unknown","unknown","Vancouver","2020"
"3P4C70TRNY3ZHAT28M0OALHP7DAGLX","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3HWRJOOETDORNTQVC2C2BO6VBK3ESI","A1B2UZIOR2IBOF","Submitted","Wed May 05 13:06:19 PDT 2021","Wed May 05 13:07:59 PDT 2021","Mon May 10 13:07:59 PDT 2021","","","","100","0% (0/0)","0% (0/0)","0% (0/0)","https://globalnews.ca/news/6887720/man-arrested-violent-skytrain-attack/","true","Canada","specific incident","asian","not_us","Vancouver","2020"
"3P4C70TRNY3ZHAT28M0OALHP7DAGLX","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3MX2NQ3YCHGZNRJ1VBPM62HAD63X55","A3UE88R27SE9DR","Submitted","Wed May 05 12:44:14 PDT 2021","Wed May 05 12:45:00 PDT 2021","Mon May 10 12:45:00 PDT 2021","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","https://globalnews.ca/news/6887720/man-arrested-violent-skytrain-attack/","true","Canada","specific incident","white","not_us","Vancouver","2020"
"3GV1I4SEPGBXKH4WW9R2YU40DZ76LL","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3BEFOD78WEF6XWGX3Z43QTVY6634M2","A2RJ02AD988AGA","Submitted","Wed May 05 14:45:29 PDT 2021","Wed May 05 14:49:36 PDT 2021","Mon May 10 14:49:36 PDT 2021","","","","247","0% (0/0)","0% (0/0)","0% (0/0)","https://gothamist.com/news/subway-rider-allegedly-assaults-and-spits-on-korean-woman-get-the-f-out-of-my-country","true","United States of America","specific incident","unknown","NY","New York","2018"
"3GV1I4SEPGBXKH4WW9R2YU40DZ76LL","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3EFVCAY5LBVHFPXEC5HORDJM4YY8J3","A21F3JVYYDOQ7W","Submitted","Wed May 05 13:55:27 PDT 2021","Wed May 05 14:00:07 PDT 2021","Mon May 10 14:00:07 PDT 2021","","","","280","0% (0/0)","0% (0/0)","0% (0/0)","https://gothamist.com/news/subway-rider-allegedly-assaults-and-spits-on-korean-woman-get-the-f-out-of-my-country","false","United States of America","neither","native_american","NY","Coney Island","2018"
"3GV1I4SEPGBXKH4WW9R2YU40DZ76LL","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3MB8LZR5BNF75GNFOFQ4XX553NUKLX","A2GERXCW2OSMS7","Submitted","Wed May 05 13:35:44 PDT 2021","Wed May 05 13:37:09 PDT 2021","Mon May 10 13:37:09 PDT 2021","","","","85","0% (0/0)","0% (0/0)","0% (0/0)","https://gothamist.com/news/subway-rider-allegedly-assaults-and-spits-on-korean-woman-get-the-f-out-of-my-country","true","United States of America","specific incident","white","NY","New York","2018"
"3PGQRAZX196M7E9SM1JVT72O437YSQ","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","30LSNF2392HAYZBJE6NN5LRJ5J22I3","A21F3JVYYDOQ7W","Submitted","Wed May 05 16:02:57 PDT 2021","Wed May 05 16:06:02 PDT 2021","Mon May 10 16:06:02 PDT 2021","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","https://mashable.com/2013/01/21/google-removes-make-me-asian-app/","true","United States of America","discusses hate","unknown","WA","Washington D.C.","2021"
"3PGQRAZX196M7E9SM1JVT72O437YSQ","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3E7TUJ2EGK84Q8GW711ROBJKJKZ9DV","A1SGEO4RATPQP4","Submitted","Wed May 05 15:36:32 PDT 2021","Wed May 05 15:37:39 PDT 2021","Mon May 10 15:37:39 PDT 2021","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","https://mashable.com/2013/01/21/google-removes-make-me-asian-app/","true","United States of America","specific incident","alaska","DC","Washington","2013"
"3PGQRAZX196M7E9SM1JVT72O437YSQ","33GOZHXTKEG0WE0GB3WNP2O00A7SFK","Does this article depict hate against Asian or Pacific Islander persons?","Read the article and answer a few short questions.","article, read, classify, hate crime","$0.08","Wed May 05 12:30:13 PDT 2021","3","BatchId:4431949;OriginalHitTemplateId:928390873;","3600","432000","Wed May 12 12:30:13 PDT 2021","","","3PW9OPU9PY6ZYTFL6Z2HDMAXOHR21B","A21Y3W97ZMFSU1","Submitted","Wed May 05 16:02:38 PDT 2021","Wed May 05 16:31:07 PDT 2021","Mon May 10 16:31:07 PDT 2021","","","","1709","0% (0/0)","0% (0/0)","0% (0/0)","https://mashable.com/2013/01/21/google-removes-make-me-asian-app/","unknown","unknown","neither","unknown","unknown","unknown","unknown"
