article_id,Hate_Crime,Reference_Hate
https://www.thejournal.ie/this-is-what-one-taxi-driver-thinks-of-the-green-light-debate-452348-May2012/,False,False
https://www.thelocal.ch/20171110/un-urges-switzerland-to-fight-harder-against-discrimination-and-racism/,False,False
https://www.thestar.com.my/aseanplus/aseanplus-news/2020/09/20/typhoon-noul-kills-3-in-vietnam-and-cause-economic-losses-up-to-us175mil,False,False
https://www.thestar.com.my/news/nation/2018/05/12/police-raid-rosmah-deluxe-condo-to-look-for-sensitive-documents,False,False
https://www.thewrap.com/awkwards-jillian-rose-reed-play-new-frenemy-jessie-exclusive/,False,False
https://www.thewrap.com/jerry-seinfeld-michael-richards-dick-corcoran-comedians-in-cars-getting-coffee-crackle/,False,False
https://www.thewrap.com/the-reals-jeannie-mai-becomes-5th-miss-usa-co-host-to-dump-donald-trump/,False,False
https://www.thewrap.com/world-cup-germany-argentina-scoreless-after-first-half-in-final/,False,False
https://www.timeslive.co.za/news/south-africa/2016-02-03-prisoners-roped-in-to-help-reclaim-south-africas-world-title-for-mandela/,False,False
https://www.timesofisrael.com/a-woman-shatters-the-silence-on-sexual-assault-of-arab-women/,False,False
https://www.timesunion.com/local/article/Hate-crime-is-not-part-of-assault-plea-989641.php,False,False
https://www.tmz.com/2012/11/07/cee-lo-accuser-sexual-assault-ecstasy-mdma/,False,False
https://www.todayonline.com/world/fears-trade-war-spike-after-trump-announces-sweeping-steel-aluminum-tariffs,False,False
https://www.toledoblade.com/news/religion/2014/08/18/Calif-pastor-Rick-Warren-hopes-to-expand-his-ministry-to-East-Africa-after-years-spent-in-Rwanda/stories/20140818140,False,False
https://www.trtworld.com/europe/british-muslims-nervous-amid-attack-threats-16422,False,True
https://www.ucanews.com/news/covid-19-spurs-online-sex-abuse-against-indonesian-women/90464,True,True
https://www.ucf.edu/news/from-touch-tanks-to-movies-ucfs-service-learning-delivers-science/,False,False
https://www.upi.com/Top_News/World-News/2018/11/04/Angelina-Jolie-visits-Seoul-to-call-for-protection-for-Yemeni-refugees/3371541388071/,False,False
https://www.usatoday.com/story/life/entertainthis/2016/06/26/jesse-williams-on-racism-2016-bet-awards-speech/86420476/,False,False
https://www.usatoday.com/story/news/nation-now/2017/05/19/yale-dean-leave-yelp-comments-calling-people-white-trash-low-class/332046001/,True,True
https://www.usatoday.com/story/sports/golf/2018/06/18/u-s-open-2018-paulina-gretzky-dustin-johnson-celebration/709694002/,False,False
https://www.usatoday.com/story/sports/nfl/2013/01/18/49ers-crabtree-questioned-in-sexual-assault-case/1846941/,False,False
https://www.usmagazine.com/celebrity-news/news/selena-gomez-subpoenaed-for-justin-bieber-lawsuit-hilarious-pictures-2014283/,False,False
https://www.uwyo.edu/uw/news/2020/09/uw-to-host-confronting-racism-town-hall-sept.-29.html,False,False
https://www.vibe.com/news/entertainment/racist-white-woman-subway-assault-charges-626299/,True,True
https://www.virginiamercury.com/blog-va/vmi-denies-systemic-racism-but-pledges-cooperation-with-probe-virginias-tight-congressional-races-a-big-flap-over-richmond-geese-and-more-headlines/,False,False
https://www.voanews.com/east-asia/us-airstrikes-target-taliban-positions-southern-afghanistan,False,False
https://www.voanews.com/student-union/racist-attacks-syracuse-university-spark-controversy-fear,True,True
https://www.voanews.com/usa/california-synagogue-shooting-suspect-pleads-not-guilty-hate-crimes,False,False
https://www.vogue.com/article/janet-jackson-bts-speech-mnet-asian-music-awards,False,True
https://www.vulture.com/2018/06/district-attorney-reviewing-sylvester-stallone-assault-case.html,False,False
https://www.wbtv.com/story/35106397/man-charged-in-indian-store-arson-hate-crime,True,False
https://www.wbur.org/news/2015/01/05/long-island-bridge-demo-begins,False,False
https://www.wdbj7.com/content/news/High-schoolers-posing-as-Columbine-shooters-suspended-499567831.html,False,False
https://www.wdrb.com/news/federal-charges-filed-against-asian-buffet-owner-in-shelbyville-after-raids/article_58d4d66c-0d17-5459-9bf1-80987775e759.html,False,False
https://www.wdsu.com/article/kermit-ruffins-daughter-was-target-of-racist-bullying-at-school/3380673,False,False
https://www.wfla.com/news/steampunk-inspired-restaurant-at-universal-orlando-opens-sept-22/,False,False
https://www.wjbf.com/csra-news/commission-declares-may-3rd-james-brown-day-in-augusta/,False,False
https://www.wjbf.com/csra-news/more-parking-and-new-facilities-coming-to-doctors-hospital/,False,False
https://www.wjbf.com/news/columbia-county-community-mourns-death-of-17-year-old-jordan-middleton/,False,False
https://www.wjhl.com/news/5-ole-miss-students-arrested-in-assault-on-sigma-pi-fraternity-member/,False,False
https://www.wkbn.com/news/local-news/police-sebring-man-arrested-for-assaulting-woman-trying-to-assault-police/,False,False
https://www.wmbfnews.com/story/17352709/fcso-man-struck-kids-with-bat-during-assault,False,False
https://www.wowt.com/content/news/Three-dozen-make-familiar-pledge-to-join-Americas-journey-419412244.html,False,False
https://www.wric.com/news/man-charged-with-sexually-assaulting-woman-during-massage-in-hanover/,False,False
https://www.wsav.com/news/only-on-3-sex-trafficking-survivor-speaks-out-after-years-of-bondage/,False,False
https://www.wsj.com/articles/BL-SEB-77029,False,True
https://www.wsj.com/articles/SB10001424127887323646604578399943583708244,False,False
https://www.wsj.com/articles/googles-trust-us-approach-doesnt-satisfy-pay-gap-skeptics-1498302004,False,False
https://www.wsj.com/articles/higher-taxes-inevitable-for-russia-finance-minister-says-1448382586,False,False
https://www.wsj.com/articles/iran-allied-rebels-strike-saudi-airport-11560344440,False,False
https://www.wsj.com/articles/partisan-rift-threatens-federal-data-privacy-law-11550422831,False,False
https://www.wsj.com/articles/singapore-fake-news-bill-orders-corrections-by-social-media-giants-11554129644,False,False
https://www.wsmv.com/news/vanderbilt-surgeon-receives-death-threats-over-social-media-post/article_fdb1d7b5-a2db-54f5-85a2-44605981a131.html,True,True
https://www.wvgazettemail.com/life/innerviews-community-activist-98-reflects-on-rise-above-racism/article_be8027e3-38a0-551c-bad3-b7cb514e620f.html,False,False
https://www.wyomingpublicmedia.org/post/moratorium-new-water-permits-extended,False,False
https://www.yourlocalguardian.co.uk/news/10486206.man-guilty-of-displaying-asians-only-sign-outside-his-sutton-home/,True,True
https://www.zawya.com/mena/en/legal/story/Runaway_workers_to_pay_for_flights_home_from_Bahrain-SNG_164405173/,False,False
https://yle.fi/uutiset/osasto/news/husbands_from_turkey_wives_from_thailand/6563519,False,False
